ProbeID	Gene.symbol
3442854	SLC2A3
3442941	C3AR1
3442986	FAM90A1
3443183	CLEC4E
3443206	AICDA
3443226	MFAP5
3443296	M6PR
3443348	A2M
3443434	C12orf33
3443464	PZP
3443804	KLRB1
3443857	CLECL1
3443868	CD69
3443891	CLEC2B
3443913	CLEC2A
3443936	CLEC1B
3443952	FLJ46363
3443985	CLEC1A
3444009	CLEC7A
3444043	OLR1
3444086	KLRK1
3444117	KLRC3
3444147	KLRC1
3444180	KLRAP1
3444195	MAGOHB
3444216	STYK1
3444252	CSDA
3444300	TAS2R7
3444304	TAS2R8
3444309	TAS2R9
3444329	TAS2R10
3444336	PRR4
3444368	PRH1
3444406	TAS2R13
3444436	TAS2R14
3444472	TAS2R50
3444476	TAS2R20
3444493	TAS2R19
3444503	TAS2R31
3444525	TAS2R46
3444578	PRB4
3444820	LRP6
3444906	MANSC1
3444958	DUSP16
3445028	GPR19
3445108	GPRC5D
3445123	HEBP1
3445156	GSG1
3445252	C12orf36
3445326	GRIN2B
3445544	PLBD1
3445574	GUCY2C
3445643	HIST4H4
3445670	WBP11
3445723	ART4
3445741	MGP
3445768	ERP27
3445786	ARHGDIB
3445820	RERG
3445908	EPS8
3446137	LMO3
3446297	RERGL
3446355	PLCZ1
3446728	SLCO1A2
3446796	RECQL
3446845	GYS2
3446868	LDHB
3446910	KCNJ8
3446919	ABCC9
3447022	ST8SIA1
3447129	KIAA0528
3447348	SOX5
3447650	C12orf67
3447694	BCAT1
3447798	CASC1
3447863	KRAS
3447933	IFLTD1
3448088	BHLHE41
3448152	ITPR2
3448428	C12orf11
3448481	TM7SF3
3448744	PTHLH
3448975	ERGIC2
3449008	OVCH1
3449068	TMTC1
3449304	IPO8
3449368	CAPRIN2
3449591	OVOS2
3449700	FAM60A
3449760	DENND5B
3449910	AMN1
3450180	YARS2
3450234	PKP2
3450362	SYT10
3450655	CPNE8
3450775	KIF21A
3450861	ABCD2
3450899	SLC2A13
3451246	GXYLT1
3451264	YAF2
3451318	ZCRB1
3451375	PRICKLE1
3451558	ADAMTS20
3451670	PUS7L
3451708	TWF1
3451814	NELL2
3451942	DBX2
3451960	RACGAP1P
3451988	PLEKHA8
3452145	SRSF2IP
3452231	SLC38A1
3452323	SLC38A2
3452417	SLC38A4
3452478	AMIGO2
3452622	RPAP3
3452664	ENDOU
3452690	RAPGEF3
3452743	HDAC7
3452818	VDR
3452865	COL2A1
3452970	SENP1
3453036	ASB8
3453078	OR10AD1
3453120	ZNF641
3453169	LALBA
3453177	C12orf41
3453218	CCNT1
3453252	ADCY6
3453319	DDX23
3453348	RND1
3453370	ARF3
3453405	FKBP11
3453513	WNT10B
3453556	PRKAG1
3453592	MLL2
3453712	RHEBL1
3453758	DHH
3453774	LMBR1L
3453837	TUBA1A
3453882	MCRS1
3453969	FAM186B
3454006	FMNL3
3454092	NCKAP5L
3454147	BCDIN3D
3454157	FAIM2
3454223	RACGAP1
3454296	LASS5
3454331	LIMA1
3454576	SLC11A2
3454662	CSRNP2
3454680	TFCP2
3454740	PHB
3454821	SMAGP
3454841	BIN2
3454877	CELA1
3454892	GALNT6
3455134	KRT80
3455186	KRT5
3455261	KRT81
3455290	KRT83
3455309	KRT85
3455326	KRT84
3455344	KRT82
3455388	KRT75
3455426	KRT6B
3455516	KRT8
3455612	KRT71
3455632	KRT74
3455651	KRT72
3455674	KRT73
3455692	KRT2
3455728	KRT1
3455752	KRT77
3455824	KRT76
3455842	KRT3
3455865	KRT4
3455890	KRT79
3455914	KRT78
3455946	EIF4B
3455973	SPRYD3
3456006	CSAD
3456049	ITGB7
3456081	RARG
3456130	AAAS
3456161	SP7
3456212	MAP3K12
3456251	NPFF
3456260	ATF7
3456306	ATF7
3456313	ATP5G2
3456353	CALCOCO1
3456592	SMUG1
3456630	CBX5
3456666	NFE2
3456688	GPR84
3456700	ZNF385A
3456732	ITGA5
3456805	GTSF1
3456840	PPP1R1A
3456878	LACRT
3456896	DCD
3456955	KIAA0748
3457101	ITGA7
3457160	CD63
3457201	SARNP
3457275	MMP19
3457315	WIBG
3457336	SILV
3457455	SMARCC2
3457523	RNF41
3457549	ANKRD52
3457614	CS
3457667	CNPY2
3457696	PAN2
3457752	STAT2
3457794	APOF
3457824	TIMELESS
3457872	MIP
3457891	GLS2
3457947	BAZ2A
3458033	ATP5B
3458097	NACA
3458133	PRIM1
3458177	SDR9C7
3458193	RDH16
3458216	ZBTB39
3458230	TAC3
3458248	MYO1A
3458337	STAT6
3458400	NDUFA4L2
3458426	STAC3
3458451	R3HDM2
3458551	ARHGAP9
3458587	DDIT3
3458614	DCTN2
3458700	B4GALNT1
3458735	AGAP2
3458783	CDK4
3458819	CYP27B1
3458837	METTL1
3458857	AVIL
3458911	CTDSP2
3459120	LRIG3
3459434	FAM19A2
3459579	C12orf61
3459604	PPM1H
3459722	AVPR1A
3459801	DPY19L2
3459956	C12orf66
3460127	GNS
3460198	WIF1
3460467	RPSAP52
3460584	LLPH
3460593	TMBIM4
3461105	IFNG
3461121	IL26
3461146	IL22
3461164	MDM1
3461341	CPM
3461496	BEST3
3461551	LRRC10
3461795	PTPRB
3461883	PTPRR
3461981	TSPAN8
3462094	ZFC3H1
3462567	KCNC2
3462630	CAPS2
3462693	KRR1
3462816	PHLDA1
3462843	NAP1L1
3462930	BBS10
3462949	OSBPL8
3463056	CSRP2
3463112	E2F7
3463522	PAWR
3463571	PPP1R12A
3463727	LIN7A
3463821	PPFIA2
3464000	CCDC59
3464276	SLC6A15
3464405	RASSF9
3464417	MGAT4C
3464554	MKRN9P
3464589	C12orf50
3464622	CEP290
3464747	KITLG
3464860	DUSP6
3464912	POC1B
3464967	GALNT4
3464983	ATP2B1
3465188	C12orf12
3465207	EPYC
3465227	KERA
3465248	LUM
3465274	DCN
3465409	BTG1
3465593	EEA1
3465791	UBE2N
3466110	CCDC41
3466206	TMCC3
3466284	NDUFA12
3466318	NR2C1
3466369	FGD6
3466499	USP44
3466556	NTN4
3466634	CCDC38
3466687	HAL
3466740	LTA4H
3466826	CDK17
3467315	IKBIP
3467351	ANKS1B
3467637	UHRF1BP1L
3467720	GOLGA2B
3467788	DEPDC4
3467949	SLC5A8
3468009	ARL1
3468080	SYCP3
3468103	GNPTAB
3468225	CCDC53
3468261	NUP37
3468301	PMCH
3468345	IGF1
3468473	PAH
3468610	C12orf42
3468743	NT5DC3
3468888	GLT8D2
3468925	NFYB
3469180	SLC41A2
3469319	APPL2
3469597	NUAK1
3469687	CKAP4
3469844	MTERFD3
3469865	CRY1
3470037	PRDM4
3470193	CMKLR1
3470253	SART3
3470503	TMEM119
3470523	SELPLG
3470549	CORO1C
3470597	SSH1
3470689	ALKBH2
3470734	FOXN4
3470793	KCTD10
3470831	MMAB
3470911	MGC14436
3470927	TRPV4
3470964	GLTP
3471005	GIT2
3471073	C12orf76
3471224	GPN3
3471264	VPS29
3471300	PPTC7
3471327	HVCN1
3471374	PPP1CC
3471427	MYL2
3471538	FAM109A
3471588	ATXN2
3471704	BRAP
3471753	C12orf47
3471769	TMEM116
3471819	NAA25
3472000	C12orf51
3472089	RPL6
3472183	RASAL1
3472225	DDX54
3472274	IQCD
3472312	SLC24A6
3472366	SDS
3472389	LHX5
3472468	RBM19
3472625	TBX5
3472755	TBX3
3473083	MED13L
3473331	C12orf49
3473378	HRK
3473436	TESC
3473480	FBXO21
3473524	NOS1
3473586	KSR2
3473727	WSB2
3473750	VSIG10
3473802	TAOK3
3474104	CIT
3474228	RAB35
3474344	RPLP0
3474372	PXN
3474418	PXN
3474450	PLA2G1B
3474461	MSI1
3474495	TRIAP1
3474502	SRSF9
3474619	POP5
3474697	SPPL3
3474787	NCRNA00262
3474815	C12orf43
3474831	OASL
3474885	CAMKK2
3474935	ANAPC5
3475191	KDM2B
3475295	MORN3
3475324	TMEM120B
3475350	LOC338799
3475383	HPD
3475496	IL31
3475511	DIABLO
3475545	VPS33A
3475587	CLIP1
3475679	ZCCHC8
3475717	RSRC2
3475764	GPR81
3475782	GPR109A
3475794	GPR109B
3475838	VPS37B
3475879	ABCB9
3475926	PITPNM2
3476012	MPHOSPH9
3476097	CDK2AP1
3476130	SBNO1
3476265	EIF2B1
3476330	CCDC92
3476457	NCOR2
3476665	SCARB1
3476741	UBC
3476796	DHX37
3477917	SLC15A4
3477967	3477967
3478068	TMEM132D
3478333	RIMBP2
3478457	STX2
3478957	DDX51
3479015	GALNT9
3479181	POLE
3479355	GOLGA3
3479438	CHFR
3479519	ZNF605
3480013	MPHOSPH8
3480129	ZMYM2
3480411	IFT88
3480508	IL17D
3480657	SAP18
3480681	MRP63
3480885	FGF9
3481296	SGCG
3481410	TNFRSF19
3481543	SPATA13
3481700	C1QTNF9
3481890	ATP12A
3481986	RNF17
3482017	RNF17
3482112	PABPC3
3482219	NUPL1
3482274	ATP8A2
3482498	CDK8
3482572	WASF3
3482845	RASL11A
3482888	GTF3A
3482977	POLR1D
3483046	GSX1
3483093	PDX1
3483159	PAN3
3483348	POMP
3483468	MTUS2
3483885	PRDX2
3484005	USPL1
3484060	ALOX5AP
3484117	C13orf33
3484165	C13orf26
3484296	B3GALTL
3484393	RXFP2
3484436	EEF1DP3
3484497	FRY
3484641	BRCA2
3484768	PDS5B
3484895	KL
3485074	RFC3
3485292	NBEA
3485674	CCNA1
3485740	C13orf36
3485786	RFXAP
3485863	EXOSC8
3486025	UFM1
3486096	FREM2
3486383	COG6
3486728	SLC25A15
3486807	WBP4
3486883	NAA16
3486956	C13orf15
3487095	DGKH
3487220	AKAP11
3487299	TNFSF11
3487360	C13orf30
3487432	DNAJC15
3487600	C13orf31
3487824	SERP2
3488022	KIAA1704
3488094	GTF2F2
3488253	COG3
3488338	SPERT
3488602	LRCH1
3488942	NUDT15
3488985	ITM2B
3489020	RB1
3489138	CYSLTR2
3489212	FNDC3A
3489335	MLNR
3489350	CDADC1
3489418	SETDB2
3489481	PHF11
3489538	ARL11
3489644	TRIM13
3489673	KCNRG
3489708	DLEU1
3489957	RNASEH2B
3490073	FAM124A
3490251	WDFY2
3490433	CCDC70
3490504	ALG11
3490655	CKAP2
3490741	SUGT1
3490892	OLFM4
3491486	PCDH17
3491948	TDRD3
3493391	C13orf34
3493448	PIBF1
3493543	KLF5
3494102	UCHL3
3494137	LMO7
3494465	BTF3P11
3494502	CLN5
3494629	SCEL
3494706	SLAIN1
3495076	NDFIP2
3495968	SLITRK5
3496366	MIR17HG
3496409	GPC5
3496637	GPC6
3496916	GPR180
3497195	CLDN10
3497270	DNAJC3
3497340	HS6ST3
3497586	MBNL2
3497659	RAP2A
3497790	IPO5
3497881	FARP1
3498315	UBAC2
3498476	LOC100132099
3498502	TM9SF2
3498589	CLYBL
3498780	ZIC2
3498837	PCCA
3499132	ITGBL1
3499453	TPP2
3499585	BIVM
3499632	ERCC5
3500055	DAOA
3500772	ABHD13
3500787	TNFSF13B
3501219	COL4A2
3501415	CARKD
3501471	ING1
3501661	ARHGEF7
3501762	C13orf16
3501999	SOX1
3502087	C13orf28
3502149	C13orf35
3502259	MCF2L
3502411	F7
3502437	F10
3502475	PROZ
3502497	CUL4A
3502570	LAMP1
3502632	TMCO3
3502710	TFDP1
3502829	GAS6
3503119	ZNF828
3503164	CDC16
3503224	UPF3A
3503816	TPTE2
3503976	PSPC1
3504054	ZMYM5
3504134	GJA3
3504193	GJB2
3504213	GJB6
3504226	CRYL1
3504392	N6AMT2
3504434	XPO4
3504526	LATS2
3504617	SKA3
3504691	ZDHHC20
3504760	ZDHHC20
3504791	EFHA1
3505319	SACS
3505449	MIPEP
3505541	FLJ46358
3505781	PARP4
3505937	CENPJ
3506093	FAM123A
3506153	MTMR6
3506398	SHISA2
3506431	RNF6
3506648	GPR12
3506738	USP12
3506936	MTIF3
3507003	LNX2
3507134	CDX2
3507199	FLT3
3507282	FLT1
3507465	SLC46A3
3507686	LOC728437
3507710	SLC7A1
3507766	OK/SW-CL.58
3507798	UBL3
3507962	KATNAL1
3508330	HSPH1
3508644	N4BP2L1
3508696	N4BP2L2
3508898	STARD13
3509411	MAB21L1
3509473	DCLK1
3509645	SOHLH2
3509677	C13orf38
3509719	SPG20
3509842	SMAD9
3509885	ALG5
3509910	FAM48A
3509986	CSNK1A1L
3510066	POSTN
3510126	TRPC4
3510344	STOML3
3510362	C13orf23
3510450	LHFP
3510542	LOC445341
3510755	LOC646982
3510858	FOXO1
3510925	MRPS31
3510963	SUGT1P3
3511031	ELF1
3511135	KBTBD6
3511168	KBTBD7
3511189	MTRF1
3511698	EPSTI1
3511817	ENOX1
3512050	CCDC122
3512157	MGC5590
3512294	TSC22D1
3512449	NUFIP1
3512500	KCTD4
3512527	TPT1
3512621	FAM194B
3512719	SIAH3
3512769	ZC3H13
3512843	CPB2
3512874	LCP1
3512948	C13orf18
3513096	ESD
3513147	HTR2A
3513293	SUCLA2
3513395	MED4
3513514	LPAR6
3513549	RCBTB2
3513752	CAB39L
3513794	RCBTB1
3513856	EBPL
3513883	KPNA3
3513953	C13orf1
3513995	DLEU2
3514290	DLEU7
3514348	GUCY1B2
3514488	INTS6
3514639	DHRS12
3514685	NCRNA00282
3514711	CTAGE3P
3514736	ATP7B
3514804	NEK5
3514849	NEK3
3514879	TPTE2P2
3515009	VPS36
3515088	LECT1
3515109	PCDH8
3515965	DIAPH3
3516228	PCDH20
3516639	PCDH9
3517051	KLHL1
3517251	DACH1
3517594	DIS3
3517793	KLF12
3518086	TBC1D4
3518169	COMMD6
3518418	KCTD12
3518455	FBXL3
3518496	MYCBP2
3518766	EDNRB
3518940	POU4F1
3518977	RNF219
3519119	RBM26
3519309	SPRY2
3519624	SLITRK1
3519840	SLITRK6
3520934	DCT
3520989	TGDS
3521083	SOX21
3521174	ABCC4
3521372	DZIP1
3521484	UGGT2
3521816	OXGR1
3522101	RNF113B
3522225	STK24
3522327	SLC15A1
3522398	DOCK9
3522644	GPR18
3522662	GPR183
3522914	ZIC5
3523118	A2LD1
3523156	TMTC4
3523318	NALCN
3523499	FGF14
3523855	C13orf27
3523881	KDELC1
3523978	SLC10A2
3524389	DAOA
3524570	EFNB2
3524618	ARGLU1
3524999	LIG4
3525234	IRS2
3525313	COL4A1
3525498	RAB20
3525538	CARS2
3525655	C13orf29
3525679	ANKRD10
3526151	TUBGCP3
3526378	PCID2
3526425	PCID2
3526454	GRTP1
3526495	DKFZp451A211
3526524	ADPRHL1
3526544	DCUN1D2
3526655	ATP4B
3526772	FAM70B
3526831	RASA3
3527332	OR4K1
3527340	OR4L1
3527342	OR4K17
3527348	OR4N5
3527377	OR11H6
3527390	OR11H4
3527418	PARP2
3527493	APEX1
3527514	PNP
3527597	ANG
3527641	EDDM3A
3527655	EDDM3B
3527662	RNASE6
3527684	RNASE3
3527722	RNASE2
3527745	METT11D1
3527785	SLC39A2
3527807	TPPP2
3527831	RNASE7
3527847	RNASE8
3527864	ARHGEF40
3527958	LOC554207
3528013	RPGRIP1
3528115	TOX4
3528172	TRAJ17
3528605	OR4E2
3528646	TRAV8-3
3528759	ABHD4
3528805	OXA1L
3528842	MRPL52
3528864	MMP14
3528895	LRP10
3528944	REM2
3528994	ACIN1
3529064	BCL2L2
3529082	PABPN1
3529104	IL25
3529113	CMTM5
3529156	NGDN
3529185	THTPA
3529237	DHRS2
3529309	DHRS4
3529408	LRRC16B
3529467	CPNE6
3529508	PCK2
3529547	DCAF11
3529601	FITM1
3529609	PSME1
3529649	RNF31
3529701	IRF9
3529725	REC8
3529775	TSSK4
3529799	GMPR2
3529857	C14orf21
3529877	LTB4R2
3529908	NFATC4
3529951	NYNRIN
3530002	KHNYN
3530655	FOXG1
3530982	G2E3
3531032	SCFD1
3531163	COCH
3531229	AP4S1
3531355	NUBPL
3531479	ARHGAP5
3531553	AKAP6
3531736	NPAS3
3532313	SRP54
3532353	FAM177A1
3532393	KIAA0391
3532511	INSM2
3532560	BRMS1L
3532778	FLJ42220
3532793	PAX9
3532935	MIPOL1
3533184	SSTR1
3533397	SIP1
3533435	PNN
3533485	MIA2
3533499	CTAGE5
3533811	LRFN5
3534128	FAM179B
3534201	PRPF39
3534248	FANCM
3534785	PPIL5
3534866	MGAT2
3534886	KLHDC1
3534923	KLHDC2
3535000	ARF6
3535125	ATP5S
3535186	ATL1
3535307	ABHD12B
3535395	TMX1
3535515	FRMD6
3535628	GNG2
3535674	C14orf166
3535752	PTGDR
3535780	PTGER2
3535922	STYX
3536336	CDKN3
3536396	CGRRF1
3536434	SAMD4A
3536650	SOCS4
3536663	MAPK1IP1L
3536706	LGALS3
3536786	FBXO34
3536832	CHMP4B
3536905	KTN1
3537030	RPL13AP3
3537164	PELI2
3537264	C14orf101
3537557	MUDENG
3537747	PSMA3
3537813	ACTR10
3537884	ARID4A
3537949	TOMM20L
3537967	KIAA0586
3538087	DACT1
3538213	DAAM1
3538324	JKAMP
3538403	LRRC9
3538470	C14orf135
3538555	PPM1A
3538624	SIX6
3538703	MNAT1
3538789	SLC38A6
3538893	PRKCH
3539070	HIF1A
3539147	SNAPC1
3539201	SYT16
3539499	RHOJ
3539724	SYNE2
3540007	MTHFD1
3540068	AKAP5
3540091	ZBTB1
3540136	HSPA2
3540155	C14orf50
3540353	CHURC1
3540398	FNTB
3540552	FUT8
3540839	NCRNA00238
3540862	GPHN
3541029	FAM71D
3541073	MPP5
3541137	EIF2S1
3541383	ARG2
3541450	RDH12
3541497	RAD51L1
3541937	EXD2
3542063	SLC39A9
3542145	KIAA0247
3542207	SRSF5
3542275	SMOC1
3542445	ADAM21
3542689	PCNX
3542847	SIPA1L1
3543026	RGS6
3543355	DCAF4
3543411	RBM25
3543481	PSEN1
3543539	PAPLN
3543619	C14orf169
3543673	ACOT2
3543714	ACOT4
3543756	DNAL1
3543857	PTGR2
3543884	ZNF410
3543935	COQ6
3543979	C14orf45
3544071	VSX2
3544102	VRTN
3544141	ISCA2
3544216	FCF1
3544251	YLPM1
3544346	DLST
3544387	EIF2B2
3544441	FAM164C
3544525	FOS
3544562	JDP2
3544605	BATF
3544625	FLVCR2
3544678	TTLL5
3544829	C14orf179
3544905	C14orf118
3545022	ESRRB
3545130	VASH1
3545183	C14orf166B
3545311	KIAA1737
3545403	GSTZ1
3545466	AHSA1
3545525	C14orf156
3545550	C14orf178
3545564	ADCK1
3545634	NRXN3
3546213	TSHR
3546924	FLRT2
3547375	GPR65
3547500	SPATA7
3547610	ZC3H14
3547696	TTC8
3548050	PRO1768
3548152	TDP1
3548229	KCNK13
3548346	CALM1
3548538	C14orf159
3548772	TRIP11
3548788	CPSF2
3548849	SLC24A4
3548929	RIN3
3549033	GOLGA5
3549092	CHGA
3549220	UBR7
3549264	KIAA1409
3549381	COX8C
3549436	FAM181A
3549477	C14orf48
3549517	OTUB2
3549551	IFI27L1
3549575	IFI27
3549605	PPP4R4
3549708	SERPINA4
3549740	SERPINA5
3549757	SERPINA3
3549790	SERPINA13
3549989	FLJ45244
3550077	GLRX5
3550139	TCL1B
3550234	C14orf132
3550278	BDKRB2
3550307	BDKRB1
3550328	C14orf129
3550343	AK7
3550392	PAPOLA
3550485	VRK1
3551029	C14orf177
3551303	CCNK
3551407	HHIPL1
3551432	CYP46A1
3551485	EML1
3551566	EVL
3551677	YY1
3551906	SLC25A47
3551935	WDR25
3552083	DLK1
3552344	FLJ41170
3552684	DIO3
3552729	PPP2R5C
3552847	DYNC1H1
3553017	WDR20
3553103	ZNF839
3553141	TECPR2
3553228	RCOR1
3553337	TRAF3
3553389	AMN
3553531	TNFAIP2
3553607	EIF5
3553690	MARK3
3553803	TRMT61A
3553833	C14orf153
3553872	KLC1
3553947	ZFYVE21
3553998	TDRD9
3554104	KIF26A
3554282	INF2
3554315	INF2
3554360	ADSSL1
3554396	SIVA1
3554442	MGC23270
3554452	KIAA0284
3554496	PLD4
3554523	C14orf79
3554592	BTBD6
3554622	PACS2
3554728	MTA1
3554818	CRIP2
3554851	CRIP1
3554868	C14orf80
3554906	TMEM121
3555067	KIAA0125
3555088	KIAA0125
3555196	OR4K14
3555206	OR4K13
3555272	TTC5
3555300	CCNB1IP1
3555340	TEP1
3555461	OSGEP
3555492	TMEM55B
3555521	GAFA1
3555539	RNASE9
3555547	RNASE11
3555590	OR6S1
3555675	RNASE1
3555736	NDRG2
3555817	ZNF219
3555850	OR5AU1
3556323	SUPT16H
3556386	RAB2B
3556418	METTL3
3556454	SALL2
3556556	DAD1
3556816	SLC7A7
3556888	RBM23
3556924	PRMT5
3556966	HAUS4
3556990	JUB
3557017	C14orf93
3557048	PSMB5
3557069	CDH24
3557106	ACIN1
3557198	CEBPE
3557209	SLC7A8
3557268	PPP1R3E
3557350	SLC22A17
3557408	EFS
3557430	MYH6
3557504	MYH7
3557593	ZFHX2
3557614	AP1G2
3557666	JPH4
3557756	NRL
3557791	FAM158A
3557811	PSME2
3557851	IPO4
3557898	TM9SF1
3557947	CHMP4A
3557968	MDP1
3557986	NEDD8
3558012	TINF2
3558043	TGM1
3558071	RABGGTA
3558118	DHRS1
3558145	CIDEB
3558168	ADCY4
3558226	RIPK3
3558270	CBLN3
3558290	KHNYN
3558325	CMA1
3558347	CTSG
3558359	GZMH
3558375	GZMB
3558418	STXBP6
3558745	NOVA1
3559192	PRKD1
3559497	STRN3
3559570	HECTD1
3559690	HEATR5A
3559794	C14orf126
3559936	C14orf128
3560403	EGLN3
3560527	C14orf147
3560575	EAPP
3560617	SNX6
3560673	CFL2
3560711	BAZ1A
3560864	PPP2R3C
3561039	NFKBIA
3561110	RALGAPA1
3561321	MBIP
3561381	NKX2-1
3561440	NKX2-8
3561532	SLC25A21
3561703	FOXA1
3561868	CLEC14A
3561952	SEC23A
3562003	TRAPPC6B
3562086	FBXO33
3562557	FSCB
3562671	KLHL28
3562721	FKBP3
3562746	C14orf106
3562899	RPL10L
3562910	MDGA2
3563317	RPS29
3563357	RPL36AL
3563372	C14orf104
3563395	POLE2
3563459	SDCCAG1
3563687	C14orf138
3563734	SOS2
3563814	L2HGDH
3563861	CDKL1
3563922	MAP4K5
3564027	SAV1
3564071	NIN
3564210	PYGL
3564250	TRIM9
3564620	NID2
3564790	ERO1L
3564872	GNPNAT1
3564919	FERMT2
3564997	DDHD1
3565206	BMP4
3565303	CNIH
3565361	GMFB
3565524	GCH1
3565571	WDHD1
3565663	DLGAP5
3565739	ATG14
3565785	TBPL2
3566176	OTX2
3566304	EXOC5
3566383	C14orf105
3566495	C14orf37
3566652	TIMM9
3566910	GPR135
3566949	C14orf149
3567050	RTN1
3567187	DHRS7
3567243	C14orf39
3567333	SIX1
3567391	SIX4
3567469	TRMT5
3567873	KCNH5
3567970	GPHB5
3567984	PPP2R5E
3568080	WDR89
3568108	SGPP1
3568184	ESR2
3568310	ZBTB25
3568485	SPTB
3568534	SPTB
3568603	GPX2
3568616	RAB15
3568667	MAX
3569200	ATP6V1D
3569257	PLEK2
3569285	TMEM229B
3569339	PIGH
3569374	VTI1B
3569401	RDH11
3569441	ZFYVE26
3569754	ZFP36L1
3569778	C14orf181
3569814	ACTN1
3569926	DCAF5
3570049	ERH
3570218	C14orf162
3570266	SLC10A1
3570373	SLC8A3
3570454	COX16
3570475	SYNJ2BP
3570526	ADAM20
3570556	MED6
3570599	MAP3K9
3571059	DPF3
3571248	ZFYVE1
3571347	NUMB
3571436	HEATR4
3571542	PNMA1
3571553	C14orf43
3571634	COQ6
3571667	ENTPD5
3571727	ALDH6A1
3571810	ABCD4
3571904	NPC2
3571944	LTBP2
3572041	KIAA0317
3572164	RPS6KL1
3572209	PGF
3572235	MLH3
3572263	ACYP1
3572278	NEK9
3572340	TMED10
3572461	C14orf1
3572517	TGFB3
3572782	ANGEL1
3572869	C14orf4
3572929	ZDHHC22
3572975	NGB
3572982	POMT2
3573029	TMED8
3573051	C14orf148
3573078	VIPAR
3573123	ISM2
3573152	SPTLC2
3573229	ALKBH1
3573261	SNW1
3573870	DIO2
3573933	C14orf145
3573994	C14orf145
3574074	GTF2A1
3574121	STON2
3574207	SEL1L
3574460	ENSA
3575103	GALC
3575241	KCNK10
3575302	PTPN21
3575371	EML5
3575567	FOXN3
3575906	C14orf143
3576014	C14orf102
3576266	LOC283588
3576284	RPS6KA5
3576411	GPR68
3576441	CCDC88C
3576545	SMEK1
3576633	CATSPERB
3576704	TC2N
3576749	FBLN5
3576812	TRIP11
3576889	ATXN3
3576937	NDUFB1
3577078	LGMN
3577160	ITPK1
3577246	MOAP1
3577256	C14orf142
3577277	BTBD7
3577360	PRIMA1
3577443	ASB2
3577513	DDX24
3577545	IFI27L2
3577577	SERPINA10
3577595	SERPINA6
3577612	SERPINA1
3577683	SERPINA9
3577715	SERPINA12
3577775	GSC
3577870	DICER1
3577940	CLMN
3578069	C14orf139
3578089	C14orf49
3578125	3578125
3578152	TCL1A
3578278	ATG2B
3579114	BCL11B
3579205	SETD3
3579269	CCDC85C
3579458	DEGS2
3579501	SLC25A29
3579546	WARS
3579610	BEGAIN
3579969	DIO3-OS
3580179	HSP90AA1
3580234	RAGE
3580319	CINP
3580357	ANKRD9
3580498	CDC42BPB
3580769	CKB
3580791	BAG5
3580832	XRCC3
3580876	PPP1R13B
3580947	C14orf2
3581090	TMEM179
3581132	AKT1
3581221	AHNAK2
3581386	CDCA4
3581404	GPR132
3581442	JAG2
3581485	NUDT14
3581515	BRF1
3581637	ADAM6
3582745	IGHV5-78
3582758	IGHV7-81
3583382	OR4N4
3583541	GOLGA6L1
3583577	TUBGCP5
3583638	CYFIP1
3584096	MKRN3
3584393	C15orf2
3584443	SNRPN
3584728	SNRPN
3585223	GABRA5
3585272	GABRG3
3585905	APBA2
3586834	FAN1
3587015	KLF13
3587073	LOC100499221
3587226	CHRNA7
3587457	ARHGAP11A
3587495	SCG5
3587553	GREM1
3587722	RYR3
3588037	CHRM5
3588062	PGBD4
3588069	TMEM85
3588125	C15orf55
3588346	ZNF770
3588658	C15orf41
3589051	TMCO5A
3589141	SPRED1
3589212	FAM98B
3589290	C15orf53
3589410	C15orf54
3589458	THBS1
3589570	EIF2AK4
3589697	BUB1B
3589756	PAK6
3589822	DISP2
3589905	IVD
3589947	BAHD1
3589972	CHST14
3589997	RPUSD2
3590014	CASC5
3590086	RAD51
3590108	GCHFR
3590129	ZFYVE19
3590164	SPINT1
3590204	VPS18
3590239	DLL4
3590275	CHAC1
3590341	CHP
3590388	NUSAP1
3590422	RTF1
3590460	ITPKA
3590498	TYRO3
3590709	JMJD7-PLA2G4B
3590853	CAPN3
3591006	SNAP23
3591044	HAUS2
3591281	TMEM62
3591327	CCNDBP1
3591365	ADAL
3591400	TUBGCP4
3591459	MAP1A
3591650	SERF2
3591674	C15orf63
3591704	WDR76
3591838	CASC4
3591909	CTDSPL2
3591963	EIF3J
3592023	B2M
3592054	TRIM69
3592109	SORD
3592172	C15orf43
3592196	DUOXA2
3592214	DUOX1
3592304	SLC28A2
3592366	SPATA5L1
3592401	C15orf48
3592420	C15orf21
3592484	PLDN
3592511	SQRDL
3592755	SEMA6D
3593014	SLC24A5
3593065	SLC12A1
3593147	DUT
3593261	EID1
3593339	GALK2
3593408	FGF7
3593452	DTWD1
3593575	SLC27A2
3593652	USP8
3593770	AP4E1
3593931	GLDN
3594003	SCG3
3594031	TMOD2
3594066	TMOD3
3594129	MAPK6
3594825	PIGB
3594986	TEX9
3595096	TCF12
3595315	CGNL1
3595441	GCOM1
3595594	AQP9
3595691	LIPC
3595846	FAM63B
3595909	RNF111
3595979	CCNB2
3596021	LDHAL6B
3596109	FAM81A
3596147	GCNT3
3596263	FOXB1
3596894	C2CD4A
3597125	TLN2
3597338	TPM1
3597421	LACTB
3597476	RAB8B
3597521	APH1B
3597603	USP3
3597702	FBXL22
3597857	SNX1
3597914	SNX22
3597977	TRIP4
